; Gadget version 2.2.00-BETA running on pfrater Fri Dec 16 15:10:28 2016
; a simulation run was performed giving a likelihood value of 18247.442
switch	value		lower	upper	optimise
had.linf	   100.89574	      75      150        1
had.k	  0.22344076	    0.01      0.3        1
had.bbin	  0.73739964	   1e-08      100        1
had.mort	  0.38453039	    0.15      0.4        1
had.mult	   1.8282795	   1e-05       10        1
had.init.abund	   75.414943	   1e-05      100        1
had.age1	   40.569155	   1e-05      100        1
had.age2	   91.699501	   1e-05      100        1
had.age3	    48.35748	   1e-05      100        1
had.age4	   78.889709	   1e-05      100        1
had.age5	   21.285917	   1e-05      100        1
had.age6	   26.918858	   1e-05      100        1
had.age7	1.7874066e-05	   1e-05      100        1
had.age8	     1.00385	   1e-05      100        1
had.age9	   0.3184668	   1e-05      100        1
had.age10	  0.25201657	   1e-05      100        1
had.age11	0.00086917337	   1e-05      100        1
had.age12	  0.10247228	   1e-05      100        1
had.age13	 0.012279401	   1e-05      100        1
had.age14	 0.051867026	   1e-05      100        1
had.age15	 0.031719784	   1e-05      100        1
had.age16	 0.054867644	   1e-05      100        1
had.age17	1.4247981e-05	   1e-05      100        1
had.age18	1.0000118e-05	   1e-05      100        1
had.age19	1.0000033e-05	   1e-05      100        1
had.recl	           1	       1       40        1
had.rec.mult	   97.382743	   1e-05      500        1
had.rec1948	   115.43725	   0.001     1000        1
had.rec.sd	  0.15773822	     0.1       10        1
had.rec1949	   188.21475	   0.001     1000        1
had.rec1950	    236.1306	   0.001     1000        1
had.rec1951	   229.54566	   0.001     1000        1
had.rec1952	   220.07619	   0.001     1000        1
had.rec1953	    218.0046	   0.001     1000        1
had.rec1954	   219.05207	   0.001     1000        1
had.rec1955	   220.53234	   0.001     1000        1
had.rec1956	   222.20908	   0.001     1000        1
had.rec1957	   217.45201	   0.001     1000        1
had.rec1958	   230.91165	   0.001     1000        1
had.rec1959	    366.8813	   0.001     1000        1
had.rec1960	   324.50386	   0.001     1000        1
had.rec1961	   207.67883	   0.001     1000        1
had.rec1962	   211.45253	   0.001     1000        1
had.rec1963	   211.02075	   0.001     1000        1
had.rec1964	   218.11486	   0.001     1000        1
had.rec1965	   207.87889	   0.001     1000        1
had.rec1966	   127.77677	   0.001     1000        1
had.rec1967	   87.445694	   0.001     1000        1
had.rec1968	   89.368171	   0.001     1000        1
had.rec1969	   90.099939	   0.001     1000        1
had.rec1970	   90.366844	   0.001     1000        1
had.rec1971	   86.278077	   0.001     1000        1
had.rec1972	    82.94926	   0.001     1000        1
had.rec1973	    78.81323	   0.001     1000        1
had.rec1974	   77.587863	   0.001     1000        1
had.rec1975	   76.485646	   0.001     1000        1
had.rec1976	   81.865982	   0.001     1000        1
had.rec1977	   138.11928	   0.001     1000        1
had.rec1978	   225.70084	   0.001     1000        1
had.rec1979	   170.55928	   0.001     1000        1
had.rec1980	    53.73702	   0.001     1000        1
had.rec1981	   95.308397	   0.001     1000        1
had.rec1982	   123.86373	   0.001     1000        1
had.rec1983	   86.242929	   0.001     1000        1
had.rec1984	   125.83496	   0.001     1000        1
had.rec1985	    235.0492	   0.001     1000        1
had.rec1986	   320.50219	   0.001     1000        1
had.rec1987	   211.68535	   0.001     1000        1
had.rec1988	   134.41509	   0.001     1000        1
had.rec1989	   105.96897	   0.001     1000        1
had.rec1990	   257.24191	   0.001     1000        1
had.rec1991	   420.97204	   0.001     1000        1
had.rec1992	   264.67278	   0.001     1000        1
had.rec1993	   169.08259	   0.001     1000        1
had.rec1994	   281.77319	   0.001     1000        1
had.rec1995	   220.69885	   0.001     1000        1
had.rec1996	    328.7445	   0.001     1000        1
had.rec1997	   219.36726	   0.001     1000        1
had.rec1998	   160.12683	   0.001     1000        1
had.rec1999	   389.64711	   0.001     1000        1
had.rec2000	   732.55836	   0.001     1000        1
had.rec2001	   906.21745	   0.001     1000        1
had.rec2002	    530.4942	   0.001     1000        1
had.rec2003	   533.69132	   0.001     1000        1
had.rec2004	   940.63382	   0.001     1000        1
had.rec2005	   695.24891	   0.001     1000        1
had.rec2006	   271.10629	   0.001     1000        1
had.rec2007	   190.93999	   0.001     1000        1
had.rec2008	   427.89339	   0.001     1000        1
had.rec2009	    337.4729	   0.001     1000        1
had.rec2010	     114.945	   0.001     1000        1
had.rec2011	    88.51294	   0.001     1000        1
had.rec2012	   99.234903	   0.001     1000        1
had.rec2013	   120.12052	   0.001     1000        1
lln.comm.alpha	  0.14110837	    0.01        3        1
lln.comm.l50	   42.292461	       5      200        1
igfs.alpha	 0.040789896	   0.001        3        1
igfs.l50	          50	       5       50        1
aut.alpha	 0.049378753	   0.001        3        1
aut.l50	   37.828086	       5       50        1
