; Gadget version 2.2.00-BETA running on pfrater Thu Dec  1 16:34:14 2016
; a simulation run was performed giving a likelihood value of 29752.647
switch	value		lower	upper	optimise
had.linf	   75.000089	      75      150        1
had.k	  0.23834414	    0.01      0.3        1
had.bbin	 0.034318846	   1e-08      100        1
had.mort	  0.27210213	    0.15      0.4        1
had.mult	   3.2685749	   1e-05       10        1
had.init.abund	   30.653841	   1e-05      100        1
had.age1	   38.151767	   1e-05      100        1
had.age2	   86.057391	   1e-05      100        1
had.age3	   51.878356	   1e-05      100        1
had.age4	   84.165647	   1e-05      100        1
had.age5	   47.458904	   1e-05      100        1
had.age6	     42.7878	   1e-05      100        1
had.age7	   26.830543	   1e-05      100        1
had.age8	       1e-05	   1e-05      100        1
had.age9	   11.148127	   1e-05      100        1
had.age10	1.0167485e-05	   1e-05      100        1
had.age11	   3.6159228	   1e-05      100        1
had.age12	  0.77963085	   1e-05      100        1
had.age13	1.0001086e-05	   1e-05      100        1
had.age14	1.0000081e-05	   1e-05      100        1
had.age15	1.0000479e-05	   1e-05      100        1
had.age16	       1e-05	   1e-05      100        1
had.age17	1.0000333e-05	   1e-05      100        1
had.age18	   5.9893106	   1e-05      100        1
had.age19	1.0221744e-05	   1e-05      100        1
had.recl	   15.934543	       0       40        1
had.rec.mult	   99.296246	   1e-05      500        1
had.rec1948	   116.43348	   0.001     1000        1
had.rec.sd	         0.1	     0.1       10        1
had.rec1949	   140.32418	   0.001     1000        1
had.rec1950	   190.05866	   0.001     1000        1
had.rec1951	   187.16745	   0.001     1000        1
had.rec1952	   166.46161	   0.001     1000        1
had.rec1953	   167.61193	   0.001     1000        1
had.rec1954	   166.04689	   0.001     1000        1
had.rec1955	   171.96295	   0.001     1000        1
had.rec1956	   174.90307	   0.001     1000        1
had.rec1957	   166.06705	   0.001     1000        1
had.rec1958	   174.83412	   0.001     1000        1
had.rec1959	   281.35339	   0.001     1000        1
had.rec1960	   271.29247	   0.001     1000        1
had.rec1961	    152.7014	   0.001     1000        1
had.rec1962	   150.81881	   0.001     1000        1
had.rec1963	   166.68482	   0.001     1000        1
had.rec1964	   167.75009	   0.001     1000        1
had.rec1965	   163.06118	   0.001     1000        1
had.rec1966	   97.304405	   0.001     1000        1
had.rec1967	   62.280655	   0.001     1000        1
had.rec1968	   66.245956	   0.001     1000        1
had.rec1969	   71.365737	   0.001     1000        1
had.rec1970	   71.331748	   0.001     1000        1
had.rec1971	   67.089009	   0.001     1000        1
had.rec1972	   64.082273	   0.001     1000        1
had.rec1973	   62.030394	   0.001     1000        1
had.rec1974	   61.135435	   0.001     1000        1
had.rec1975	   61.113661	   0.001     1000        1
had.rec1976	   62.685814	   0.001     1000        1
had.rec1977	   102.78702	   0.001     1000        1
had.rec1978	   172.87505	   0.001     1000        1
had.rec1979	   139.66684	   0.001     1000        1
had.rec1980	   36.224323	   0.001     1000        1
had.rec1981	   67.547532	   0.001     1000        1
had.rec1982	    103.7614	   0.001     1000        1
had.rec1983	   70.989127	   0.001     1000        1
had.rec1984	   92.016093	   0.001     1000        1
had.rec1985	   179.21612	   0.001     1000        1
had.rec1986	    254.1599	   0.001     1000        1
had.rec1987	   173.06839	   0.001     1000        1
had.rec1988	   91.597061	   0.001     1000        1
had.rec1989	   73.849582	   0.001     1000        1
had.rec1990	   191.43204	   0.001     1000        1
had.rec1991	   345.70915	   0.001     1000        1
had.rec1992	   213.93066	   0.001     1000        1
had.rec1993	   119.85007	   0.001     1000        1
had.rec1994	   205.43566	   0.001     1000        1
had.rec1995	   182.06462	   0.001     1000        1
had.rec1996	   261.69486	   0.001     1000        1
had.rec1997	    184.6656	   0.001     1000        1
had.rec1998	   111.06501	   0.001     1000        1
had.rec1999	   291.27977	   0.001     1000        1
had.rec2000	   559.52976	   0.001     1000        1
had.rec2001	    767.3139	   0.001     1000        1
had.rec2002	   404.89343	   0.001     1000        1
had.rec2003	   385.95744	   0.001     1000        1
had.rec2004	   760.39771	   0.001     1000        1
had.rec2005	   564.63925	   0.001     1000        1
had.rec2006	   159.60308	   0.001     1000        1
had.rec2007	   125.83743	   0.001     1000        1
had.rec2008	   328.99876	   0.001     1000        1
had.rec2009	   305.42505	   0.001     1000        1
had.rec2010	   76.078676	   0.001     1000        1
had.rec2011	   56.271144	   0.001     1000        1
had.rec2012	   74.583396	   0.001     1000        1
had.rec2013	   92.908245	   0.001     1000        1
